"orfs","ko_iteration","ko_id","V1"
"NODE_40872_length_946_cov_37.532646_g18110_i1.p2","ko:_2","K08065",NA
"NODE_40878_length_946_cov_21.524628_g9793_i4.p1","ko:_1","K01764",NA
"NODE_40879_length_946_cov_18.507446_g12474_i3.p1","ko:_1","K10391",NA
"NODE_4087_length_3257_cov_40.143844_g1412_i1.p1","ko:_1","K03495",NA
"NODE_4087_length_3257_cov_40.143844_g1412_i1.p3","ko:_1","K03495",NA
"NODE_40881_length_946_cov_12.714777_g4242_i3.p2","ko:_1","K05655",NA
"NODE_40881_length_946_cov_12.714777_g4242_i3.p2","ko:_2","K05657",NA
"NODE_40887_length_946_cov_3.092784_g19212_i0.p1","ko:_1","K03320",NA
"NODE_40888_length_945_cov_3175.766055_g19213_i0.p1","ko:_1","K11251",NA
"NODE_40889_length_945_cov_191.873853_g19214_i0.p2","ko:_1","K08333",NA
"NODE_40889_length_945_cov_191.873853_g19214_i0.p2","ko:_2","K08672",NA
"NODE_40889_length_945_cov_191.873853_g19214_i0.p2","ko:_3","K11092",NA
"NODE_40889_length_945_cov_191.873853_g19214_i0.p2","ko:_4","K20726",NA
"NODE_40891_length_945_cov_169.000000_g583_i5.p1","ko:_1","K00227",NA
"NODE_40892_length_945_cov_161.409404_g4080_i5.p1","ko:_1","K15029",NA
"NODE_40896_length_945_cov_33.919725_g19217_i0.p2","ko:_1","K06643",NA
"NODE_40896_length_945_cov_33.919725_g19217_i0.p2","ko:_2","K15283",NA
"NODE_40896_length_945_cov_33.919725_g19217_i0.p2","ko:_3","K15285",NA
"NODE_408_length_5729_cov_140.198373_g156_i1.p1","ko:_1","K14209",NA
"NODE_40900_length_945_cov_20.255734_g19218_i0.p1","ko:_1","K06085",NA
"NODE_40900_length_945_cov_20.255734_g19218_i0.p1","ko:_2","K10769",NA
"NODE_40900_length_945_cov_20.255734_g19218_i0.p1","ko:_3","K21806",NA
"NODE_40901_length_945_cov_15.341743_g19219_i0.p2","ko:_1","K18045",NA
"NODE_40902_length_945_cov_15.192661_g12849_i1.p1","ko:_1","K00560",NA
"NODE_40906_length_945_cov_9.642202_g19223_i0.p1","ko:_1","K10674",NA
"NODE_4090_length_3256_cov_35.210493_g1665_i1.p1","ko:_1","K06047",NA
"NODE_4090_length_3256_cov_35.210493_g1665_i1.p1","ko:_2","K16601",NA
"NODE_4090_length_3256_cov_35.210493_g1665_i1.p1","ko:_3","K16610",NA
"NODE_4090_length_3256_cov_35.210493_g1665_i1.p1","ko:_4","K16770",NA
"NODE_40910_length_944_cov_1334.772675_g19227_i0.p3","ko:_1","K22132",NA
"NODE_40912_length_944_cov_248.834673_g19228_i0.p2","ko:_1","K16465",NA
"NODE_40912_length_944_cov_248.834673_g19228_i0.p2","ko:_2","K16466",NA
"NODE_40924_length_944_cov_6.638347_g19233_i0.p1","ko:_1","K08907",NA
"NODE_40924_length_944_cov_6.638347_g19233_i0.p1","ko:_2","K08914",NA
"NODE_40924_length_944_cov_6.638347_g19233_i0.p1","ko:_3","K14172",NA
"NODE_40928_length_943_cov_251.994253_g2323_i4.p1","ko:_1","K01897",NA
"NODE_40930_length_943_cov_143.441379_g19237_i0.p1","ko:_1","K15119",NA
"NODE_40933_length_943_cov_83.934483_g19239_i0.p2","ko:_1","K11982",NA
"NODE_40937_length_943_cov_41.320690_g6115_i2.p1","ko:_1","K18798",NA
"NODE_40941_length_943_cov_16.009195_g19242_i0.p2","ko:_1","K11157",NA
"NODE_40941_length_943_cov_16.009195_g19242_i0.p2","ko:_2","K13534",NA
"NODE_40941_length_943_cov_16.009195_g19242_i0.p2","ko:_3","K16765",NA
"NODE_40941_length_943_cov_16.009195_g19242_i0.p2","ko:_4","K16813",NA
"NODE_40941_length_943_cov_16.009195_g19242_i0.p2","ko:_5","K16814",NA
"NODE_40941_length_943_cov_16.009195_g19242_i0.p2","ko:_6","K16816",NA
"NODE_40944_length_943_cov_8.945977_g12332_i2.p1","ko:_1","K13703",NA
"NODE_40946_length_943_cov_6.618391_g1444_i1.p1","ko:_1","K03686",NA
"NODE_40950_length_942_cov_248.146145_g19249_i0.p1","ko:_1","K02519",NA
"NODE_40953_length_942_cov_149.620253_g19250_i0.p1","ko:_1","K07305",NA
"NODE_40959_length_942_cov_56.163406_g14822_i2.p1","ko:_1","K06173",NA
"NODE_4095_length_3256_cov_22.150487_g1784_i0.p5","ko:_1","K14206",NA
"NODE_4095_length_3256_cov_22.150487_g1784_i0.p2","ko:_1","K14206",NA
"NODE_40960_length_942_cov_50.536249_g19253_i0.p2","ko:_1","K13347",NA
"NODE_40960_length_942_cov_50.536249_g19253_i0.p2","ko:_2","K13348",NA
"NODE_40970_length_942_cov_8.265823_g19261_i0.p1","ko:_1","K05544",NA
"NODE_40970_length_942_cov_8.265823_g19261_i0.p1","ko:_2","K14849",NA
"NODE_40970_length_942_cov_8.265823_g19261_i0.p1","ko:_3","K16571",NA
"NODE_40979_length_941_cov_309.084101_g7955_i3.p1","ko:_1","K03237",NA
"NODE_40983_length_941_cov_172.752304_g14004_i2.p1","ko:_1","K10733",NA
"NODE_40984_length_941_cov_172.403226_g19268_i0.p1","ko:_1","K02639",NA
"NODE_40986_length_941_cov_90.330645_g19270_i0.p2","ko:_1","K09570",NA
"NODE_40988_length_941_cov_71.527650_g19271_i0.p2","ko:_1","K00861",NA
"NODE_40988_length_941_cov_71.527650_g19271_i0.p2","ko:_2","K20884",NA
"NODE_4098_length_3255_cov_26.684789_g1467_i1.p1","ko:_1","K16603",NA
"NODE_40990_length_941_cov_57.994240_g7811_i3.p1","ko:_1","K13293",NA
"NODE_40990_length_941_cov_57.994240_g7811_i3.p1","ko:_2","K13755",NA
"NODE_409_length_5728_cov_44.586737_g171_i0.p3","ko:_1","K01408",NA
"NODE_409_length_5728_cov_44.586737_g171_i0.p1","ko:_1","K01408",NA
"NODE_41002_length_941_cov_8.812212_g12474_i4.p1","ko:_1","K10391",NA
"NODE_41008_length_940_cov_524.726644_g17126_i1.p1","ko:_1","K03936",NA
"NODE_41010_length_940_cov_298.903114_g19281_i0.p1","ko:_1","K21480",NA
"NODE_4101_length_3255_cov_13.863608_g1788_i0.p1","ko:_1","K13448",NA
"NODE_41020_length_940_cov_50.238754_g17971_i1.p1","ko:_1","K06287",NA
"NODE_41025_length_940_cov_40.313725_g7728_i1.p1","ko:_1","K22200",NA
"NODE_41026_length_940_cov_36.141869_g19286_i0.p1","ko:_1","K00799",NA
"NODE_41028_length_940_cov_24.585928_g16595_i1.p1","ko:_1","K08914",NA
"NODE_4102_length_3254_cov_114.134863_g102_i4.p1","ko:_1","K12598",NA
"NODE_4102_length_3254_cov_114.134863_g102_i4.p1","ko:_2","K13109",NA
"NODE_41040_length_939_cov_98.523095_g19294_i0.p1","ko:_1","K02874",NA
"NODE_41042_length_939_cov_86.610855_g3673_i4.p1","ko:_1","K01679",NA
"NODE_41044_length_939_cov_57.080831_g19295_i0.p1","ko:_1","K01974",NA
"NODE_41044_length_939_cov_57.080831_g19295_i0.p1","ko:_2","K11108",NA
"NODE_41045_length_939_cov_53.314088_g1802_i13.p1","ko:_1","K00938",NA
"NODE_41047_length_939_cov_33.043880_g7216_i4.p2","ko:_1","K07964",NA
"NODE_41049_length_939_cov_22.084296_g10247_i2.p1","ko:_1","K01068",NA
"NODE_41049_length_939_cov_22.084296_g10247_i2.p1","ko:_2","K10847",NA
"NODE_41049_length_939_cov_22.084296_g10247_i2.p1","ko:_3","K11992",NA
"NODE_41055_length_939_cov_4.659353_g19302_i0.p2","ko:_1","K00362",NA
"NODE_41059_length_938_cov_746.389595_g19305_i0.p3","ko:_1","K02896",NA
"NODE_41063_length_938_cov_102.750289_g19308_i0.p1","ko:_1","K01166",NA
"NODE_41066_length_938_cov_65.658960_g10525_i4.p1","ko:_1","K13205",NA
"NODE_4106_length_3253_cov_39.384906_g1386_i1.p1","ko:_1","K12585",NA
"NODE_41074_length_938_cov_24.163006_g19315_i0.p1","ko:_1","K02926",NA
"NODE_41075_length_938_cov_21.277457_g19316_i0.p1","ko:_1","K13140",NA
"NODE_4107_length_3253_cov_35.904717_g1790_i0.p6","ko:_1","K15378",NA
"NODE_4107_length_3253_cov_35.904717_g1790_i0.p8","ko:_1","K15378",NA
"NODE_4107_length_3253_cov_35.904717_g1790_i0.p1","ko:_1","K15378",NA
"NODE_41082_length_937_cov_415.888889_g11009_i3.p3","ko:_1","K17260",NA
"NODE_41085_length_937_cov_177.685185_g19323_i0.p1","ko:_1","K02866",NA
"NODE_41085_length_937_cov_177.685185_g19323_i0.p1","ko:_2","K11128",NA
"NODE_41085_length_937_cov_177.685185_g19323_i0.p1","ko:_3","K17103",NA
"NODE_41086_length_937_cov_110.056713_g19324_i0.p1","ko:_1","K10523",NA
"NODE_41094_length_937_cov_48.717593_g18376_i1.p1","ko:_1","K09966",NA
"NODE_41099_length_937_cov_20.543981_g10667_i1.p1","ko:_1","K13148",NA
"NODE_41109_length_936_cov_1666.147161_g19339_i0.p2","ko:_1","K02639",NA
"NODE_4110_length_3251_cov_556.312146_g1485_i1.p3","ko:_1","K11718",NA
"NODE_41112_length_936_cov_240.652375_g19342_i0.p1","ko:_1","K01312",NA
"NODE_41112_length_936_cov_240.652375_g19342_i0.p1","ko:_2","K01317",NA
"NODE_41117_length_936_cov_72.383546_g19345_i0.p1","ko:_1","K07002",NA
"NODE_41118_length_936_cov_53.953650_g14501_i2.p2","ko:_1","K11877",NA
"NODE_4111_length_3251_cov_261.455318_g1792_i0.p1","ko:_1","K01188",NA
"NODE_4111_length_3251_cov_261.455318_g1792_i0.p1","ko:_2","K05349",NA
"NODE_41125_length_936_cov_25.101970_g18428_i1.p1","ko:_1","K03801",NA
"NODE_41127_length_936_cov_21.219003_g19352_i0.p1","ko:_1","K17607",NA
"NODE_41129_length_936_cov_12.666280_g2361_i8.p1","ko:_1","K05034",NA
"NODE_41129_length_936_cov_12.666280_g2361_i8.p1","ko:_2","K05038",NA
"NODE_41129_length_936_cov_12.666280_g2361_i8.p1","ko:_3","K05048",NA
"NODE_4112_length_3251_cov_132.330711_g1658_i1.p1","ko:_1","K13210",NA
"NODE_41132_length_935_cov_1009.373550_g19355_i0.p3","ko:_1","K01000",NA
"NODE_41132_length_935_cov_1009.373550_g19355_i0.p3","ko:_2","K02955",NA
"NODE_41134_length_935_cov_237.885151_g16240_i2.p3","ko:_1","K03012",NA
"NODE_41134_length_935_cov_237.885151_g16240_i2.p3","ko:_2","K11314",NA
"NODE_41137_length_935_cov_81.914153_g19356_i0.p2","ko:_1","K19363",NA
"NODE_4113_length_3251_cov_105.956262_g1043_i1.p1","ko:_1","K11798",NA
"NODE_4113_length_3251_cov_105.956262_g1043_i1.p1","ko:_2","K12811",NA
"NODE_4113_length_3251_cov_105.956262_g1043_i1.p1","ko:_3","K12838",NA
"NODE_41140_length_935_cov_56.968677_g4436_i3.p2","ko:_1","K18626",NA
"NODE_41141_length_935_cov_52.843387_g19359_i0.p2","ko:_1","K00850",NA
"NODE_41145_length_935_cov_33.861949_g19361_i0.p1","ko:_1","K15503",NA
"NODE_41149_length_935_cov_17.577726_g16080_i1.p3","ko:_1","K06643",NA
"NODE_41149_length_935_cov_17.577726_g16080_i1.p3","ko:_2","K15283",NA
"NODE_41149_length_935_cov_17.577726_g16080_i1.p3","ko:_3","K15285",NA
"NODE_4114_length_3251_cov_79.614537_g1793_i0.p1","ko:_1","K12837",NA
"NODE_4114_length_3251_cov_79.614537_g1793_i0.p1","ko:_2","K12879",NA
"NODE_4114_length_3251_cov_79.614537_g1793_i0.p8","ko:_1","K12837",NA
"NODE_4114_length_3251_cov_79.614537_g1793_i0.p8","ko:_2","K12879",NA
"NODE_41173_length_934_cov_16.398374_g19376_i0.p1","ko:_1","K02433",NA
"NODE_41176_length_934_cov_13.675958_g2165_i3.p5","ko:_1","K04445",NA
"NODE_41185_length_933_cov_40.800000_g19384_i0.p1","ko:_1","K03671",NA
"NODE_41187_length_933_cov_24.936047_g19386_i0.p1","ko:_1","K14960",NA
"NODE_4118_length_3250_cov_19.664149_g1556_i1.p1","ko:_1","K14536",NA
"NODE_41190_length_933_cov_15.446512_g958_i6.p1","ko:_1","K10357",NA
"NODE_41198_length_932_cov_310.909197_g19394_i0.p1","ko:_1","K02939",NA
"NODE_411_length_5727_cov_27.499823_g173_i0.p2","ko:_1","K03164",NA
"NODE_411_length_5727_cov_27.499823_g173_i0.p1","ko:_1","K03164",NA
"NODE_41200_length_932_cov_136.074505_g17466_i1.p2","ko:_1","K06128",NA
"NODE_41200_length_932_cov_136.074505_g17466_i1.p2","ko:_2","K06130",NA
"NODE_41200_length_932_cov_136.074505_g17466_i1.p2","ko:_3","K06999",NA
"NODE_41208_length_932_cov_52.101281_g19399_i0.p2","ko:_1","K07253",NA
"NODE_41208_length_932_cov_52.101281_g19399_i0.p2","ko:_2","K10028",NA
"NODE_41208_length_932_cov_52.101281_g19399_i0.p2","ko:_3","K15923",NA
"NODE_41208_length_932_cov_52.101281_g19399_i0.p2","ko:_4","K20359",NA
"NODE_4120_length_3249_cov_120.181360_g257_i1.p1","ko:_1","K10586",NA
"NODE_41215_length_932_cov_24.634459_g18280_i1.p2","ko:_1","K16302",NA
"NODE_4121_length_3249_cov_68.661839_g1798_i0.p2","ko:_1","K01338",NA
"NODE_4121_length_3249_cov_68.661839_g1798_i0.p2","ko:_2","K08675",NA
"NODE_4121_length_3249_cov_68.661839_g1798_i0.p7","ko:_1","K01338",NA
"NODE_4121_length_3249_cov_68.661839_g1798_i0.p7","ko:_2","K08675",NA
"NODE_4121_length_3249_cov_68.661839_g1798_i0.p8","ko:_1","K01338",NA
"NODE_4121_length_3249_cov_68.661839_g1798_i0.p8","ko:_2","K08675",NA
"NODE_41221_length_932_cov_10.809080_g15427_i1.p1","ko:_1","K17540",NA
"NODE_41221_length_932_cov_10.809080_g15427_i1.p1","ko:_2","K20032",NA
"NODE_41229_length_931_cov_124.141026_g19410_i0.p1","ko:_1","K13347",NA
"NODE_41229_length_931_cov_124.141026_g19410_i0.p1","ko:_2","K13348",NA
"NODE_4122_length_3248_cov_160.677165_g1799_i0.p2","ko:_1","K20471",NA
"NODE_41230_length_931_cov_110.238928_g19411_i0.p3","ko:_1","K11663",NA
"NODE_41232_length_931_cov_63.536131_g18451_i1.p1","ko:_1","K17584",NA
"NODE_41238_length_931_cov_37.277389_g14780_i2.p1","ko:_1","K01607",NA
"NODE_4123_length_3248_cov_88.827717_g1660_i1.p1","ko:_1","K02335",NA
"NODE_41247_length_930_cov_149.464411_g16108_i4.p2","ko:_1","K11341",NA
"NODE_41251_length_930_cov_77.561260_g19425_i0.p1","ko:_1","K20057",NA
"NODE_41256_length_930_cov_50.633606_g19428_i0.p2","ko:_1","K10335",NA
"NODE_41262_length_930_cov_33.196033_g19432_i0.p1","ko:_1","K13347",NA
"NODE_41262_length_930_cov_33.196033_g19432_i0.p1","ko:_2","K13348",NA
"NODE_41266_length_930_cov_13.581097_g19435_i0.p2","ko:_1","K08860",NA
"NODE_41266_length_930_cov_13.581097_g19435_i0.p2","ko:_2","K16194",NA
"NODE_41266_length_930_cov_13.581097_g19435_i0.p2","ko:_3","K16196",NA
"NODE_41269_length_930_cov_10.502917_g19438_i0.p1","ko:_1","K06128",NA
"NODE_41269_length_930_cov_10.502917_g19438_i0.p1","ko:_2","K06130",NA
"NODE_41269_length_930_cov_10.502917_g19438_i0.p1","ko:_3","K06999",NA
"NODE_41270_length_930_cov_7.437573_g19439_i0.p1","ko:_1","K10614",NA
"NODE_41273_length_930_cov_6.579930_g19441_i0.p3","ko:_1","K05673",NA
"NODE_41278_length_929_cov_60.394860_g1720_i2.p1","ko:_1","K01490",NA
"NODE_4127_length_3248_cov_15.840000_g1801_i0.p1","ko:_1","K09530",NA
"NODE_4127_length_3248_cov_15.840000_g1801_i0.p1","ko:_2","K11648",NA
"NODE_4127_length_3248_cov_15.840000_g1801_i0.p1","ko:_3","K12662",NA
"NODE_4127_length_3248_cov_15.840000_g1801_i0.p1","ko:_4","K13984",NA
"NODE_4127_length_3248_cov_15.840000_g1801_i0.p8","ko:_1","K06867",NA
"NODE_41282_length_929_cov_32.002336_g15580_i1.p1","ko:_1","K11991",NA
"NODE_41282_length_929_cov_32.002336_g15580_i1.p1","ko:_2","K17601",NA
"NODE_41285_length_929_cov_23.803738_g19446_i0.p1","ko:_1","K21804",NA
"NODE_41286_length_929_cov_23.689252_g16192_i1.p1","ko:_1","K03100",NA
"NODE_4128_length_3247_cov_67.224323_g1802_i0.p4","ko:_1","K00938",NA
"NODE_4128_length_3247_cov_67.224323_g1802_i0.p8","ko:_1","K02516",NA
"NODE_4128_length_3247_cov_67.224323_g1802_i0.p8","ko:_2","K22070",NA
"NODE_4128_length_3247_cov_67.224323_g1802_i0.p8","ko:_3","K22071",NA
"NODE_4128_length_3247_cov_67.224323_g1802_i0.p7","ko:_1","K00938",NA
"NODE_41294_length_928_cov_669.866667_g19453_i0.p1","ko:_1","K10393",NA
"NODE_41294_length_928_cov_669.866667_g19453_i0.p1","ko:_2","K14801",NA
"NODE_41294_length_928_cov_669.866667_g19453_i0.p1","ko:_3","K16831",NA
"NODE_41299_length_928_cov_64.893567_g18324_i1.p1","ko:_1","K15139",NA
"NODE_41307_length_928_cov_10.023392_g730_i8.p2","ko:_1","K17710",NA
"NODE_41308_length_928_cov_9.400000_g7373_i3.p1","ko:_1","K20295",NA
"NODE_4130_length_3247_cov_33.310649_g1674_i1.p3","ko:_1","K14861",NA
"NODE_41316_length_927_cov_70.936768_g18308_i1.p1","ko:_1","K18170",NA
"NODE_4131_length_3247_cov_24.763075_g1578_i4.p2","ko:_1","K00463",NA
"NODE_41323_length_927_cov_30.923888_g16830_i1.p2","ko:_1","K00472",NA
"NODE_41325_length_927_cov_27.937939_g18032_i1.p3","ko:_1","K08150",NA
"NODE_41326_length_927_cov_24.786885_g9064_i2.p2","ko:_1","K03848",NA
"NODE_41328_length_927_cov_15.677986_g19470_i0.p2","ko:_1","K06100",NA
"NODE_4132_length_3246_cov_145.575165_g1804_i0.p1","ko:_1","K14803",NA
"NODE_4132_length_3246_cov_145.575165_g1804_i0.p1","ko:_2","K17506",NA
"NODE_41330_length_927_cov_10.725995_g19472_i0.p6","ko:_1","K09695",NA
"NODE_41335_length_926_cov_800.105510_g7265_i5.p2","ko:_1","K03066",NA
"NODE_4133_length_3246_cov_113.858809_g1747_i1.p1","ko:_1","K17491",NA
"NODE_41344_length_926_cov_65.868699_g1174_i5.p2","ko:_1","K01424",NA
"NODE_41344_length_926_cov_65.868699_g1174_i5.p2","ko:_2","K13278",NA
"NODE_41349_length_926_cov_28.834701_g11705_i1.p1","ko:_1","K14207",NA
"NODE_41349_length_926_cov_28.834701_g11705_i1.p1","ko:_2","K14994",NA
"NODE_4134_length_3246_cov_93.815947_g1805_i0.p3","ko:_1","K00134",NA
"NODE_4134_length_3246_cov_93.815947_g1805_i0.p3","ko:_2","K03037",NA
"NODE_4134_length_3246_cov_93.815947_g1805_i0.p3","ko:_3","K08869",NA
"NODE_41350_length_926_cov_26.982415_g954_i6.p1","ko:_1","K18328",NA
"NODE_41353_length_926_cov_10.798359_g5746_i3.p4","ko:_1","K01872",NA
"NODE_41355_length_926_cov_8.093787_g11249_i3.p4","ko:_1","K01426",NA
"NODE_41356_length_926_cov_5.269637_g19485_i0.p1","ko:_1","K03145",NA
"NODE_4135_length_3246_cov_22.501418_g1806_i0.p2","ko:_1","K06683",NA
"NODE_41361_length_925_cov_1018.498826_g17711_i1.p2","ko:_1","K02135",NA
"NODE_41361_length_925_cov_1018.498826_g17711_i1.p2","ko:_2","K13413",NA
"NODE_41363_length_925_cov_136.221831_g12284_i2.p1","ko:_1","K09512",NA
"NODE_41363_length_925_cov_136.221831_g12284_i2.p1","ko:_2","K09523",NA
"NODE_41363_length_925_cov_136.221831_g12284_i2.p1","ko:_3","K09527",NA
"NODE_41363_length_925_cov_136.221831_g12284_i2.p1","ko:_4","K17867",NA
"NODE_41366_length_925_cov_85.690141_g430_i7.p2","ko:_1","K14803",NA
"NODE_41366_length_925_cov_85.690141_g430_i7.p2","ko:_2","K17499",NA
"NODE_41366_length_925_cov_85.690141_g430_i7.p2","ko:_3","K17506",NA
"NODE_4136_length_3245_cov_111.676860_g1807_i0.p1","ko:_1","K08288",NA
"NODE_4136_length_3245_cov_111.676860_g1807_i0.p6","ko:_1","K08288",NA
"NODE_41378_length_925_cov_25.030516_g3279_i4.p2","ko:_1","K10844",NA
"NODE_4137_length_3245_cov_104.366961_g1808_i0.p1","ko:_1","K13667",NA
"NODE_4137_length_3245_cov_104.366961_g1808_i0.p2","ko:_1","K05610",NA
"NODE_41383_length_925_cov_18.963615_g19496_i0.p2","ko:_1","K07088",NA
"NODE_41385_length_925_cov_16.431925_g19498_i0.p1","ko:_1","K20184",NA
"NODE_41386_length_925_cov_13.023474_g19499_i0.p1","ko:_1","K21919",NA
"NODE_41389_length_925_cov_10.009390_g13096_i1.p1","ko:_1","K15192",NA
"NODE_4138_length_3245_cov_40.793506_g1809_i0.p1","ko:_1","K11294",NA
"NODE_4138_length_3245_cov_40.793506_g1809_i0.p3","ko:_1","K11294",NA
"NODE_41390_length_925_cov_4.434272_g19502_i0.p1","ko:_1","K03235",NA
"NODE_41391_length_924_cov_130.752056_g19503_i0.p2","ko:_1","K06972",NA
"NODE_41391_length_924_cov_130.752056_g19503_i0.p2","ko:_2","K07950",NA
"NODE_41393_length_924_cov_52.283196_g19504_i0.p1","ko:_1","K10089",NA
"NODE_41398_length_924_cov_33.739130_g12447_i1.p1","ko:_1","K00030",NA
"NODE_41398_length_924_cov_33.739130_g12447_i1.p1","ko:_2","K10610",NA
"NODE_41398_length_924_cov_33.739130_g12447_i1.p1","ko:_3","K10712",NA
"NODE_4139_length_3245_cov_25.546343_g1543_i1.p2","ko:_1","K20177",NA
"NODE_4139_length_3245_cov_25.546343_g1543_i1.p2","ko:_2","K20183",NA
"NODE_413_length_5718_cov_65.063065_g174_i0.p1","ko:_1","K18995",NA
"NODE_41400_length_924_cov_26.400705_g19508_i0.p2","ko:_1","K01103",NA
"NODE_41402_length_924_cov_19.809636_g10205_i3.p1","ko:_1","K16795",NA
"NODE_41406_length_924_cov_6.118684_g19512_i0.p1","ko:_1","K04608",NA
"NODE_41406_length_924_cov_6.118684_g19512_i0.p1","ko:_2","K05857",NA
"NODE_41406_length_924_cov_6.118684_g19512_i0.p1","ko:_3","K05858",NA
"NODE_41406_length_924_cov_6.118684_g19512_i0.p1","ko:_4","K19006",NA
"NODE_41406_length_924_cov_6.118684_g19512_i0.p1","ko:_5","K20305",NA
"NODE_41410_length_923_cov_2936.716471_g18147_i1.p2","ko:_1","K02946",NA
"NODE_41410_length_923_cov_2936.716471_g18147_i1.p2","ko:_2","K02969",NA
"NODE_41410_length_923_cov_2936.716471_g18147_i1.p2","ko:_3","K11493",NA
"NODE_41412_length_923_cov_82.357647_g6071_i2.p1","ko:_1","K10352",NA
"NODE_41414_length_923_cov_62.781176_g8207_i1.p1","ko:_1","K07375",NA
"NODE_41414_length_923_cov_62.781176_g8207_i1.p1","ko:_2","K14855",NA
"NODE_41415_length_923_cov_39.444706_g19517_i0.p1","ko:_1","K00799",NA
"NODE_41418_length_923_cov_32.870588_g385_i4.p2","ko:_1","K11367",NA
"NODE_41418_length_923_cov_32.870588_g385_i4.p2","ko:_2","K11643",NA
"NODE_41422_length_923_cov_13.854118_g19521_i0.p1","ko:_1","K13347",NA
"NODE_41422_length_923_cov_13.854118_g19521_i0.p1","ko:_2","K13348",NA
"NODE_41424_length_923_cov_6.569412_g16187_i1.p1","ko:_1","K20495",NA
"NODE_41428_length_922_cov_380.341578_g19525_i0.p1","ko:_1","K04755",NA
"NODE_41429_length_922_cov_320.329800_g19526_i0.p3","ko:_1","K08511",NA
"NODE_41429_length_922_cov_320.329800_g19526_i0.p3","ko:_2","K08515",NA
"NODE_41430_length_922_cov_259.585395_g19527_i0.p2","ko:_1","K01520",NA
"NODE_41430_length_922_cov_259.585395_g19527_i0.p2","ko:_2","K18730",NA
"NODE_41431_length_922_cov_200.724382_g6406_i2.p1","ko:_1","K03033",NA
"NODE_41431_length_922_cov_200.724382_g6406_i2.p1","ko:_2","K03126",NA
"NODE_41435_length_922_cov_53.803298_g19530_i0.p1","ko:_1","K00715",NA
"NODE_41435_length_922_cov_53.803298_g19530_i0.p1","ko:_2","K03766",NA
"NODE_41437_length_922_cov_50.270907_g19532_i0.p1","ko:_1","K18443",NA
"NODE_4143_length_3244_cov_44.579943_g1811_i0.p1","ko:_1","K06867",NA
"NODE_4143_length_3244_cov_44.579943_g1811_i0.p1","ko:_2","K15502",NA
"NODE_4143_length_3244_cov_44.579943_g1811_i0.p1","ko:_3","K19626",NA
"NODE_41445_length_922_cov_20.636042_g1157_i3.p1","ko:_1","K01408",NA
"NODE_41446_length_922_cov_20.277974_g19539_i0.p1","ko:_1","K03514",NA
"NODE_41446_length_922_cov_20.277974_g19539_i0.p1","ko:_2","K11700",NA
"NODE_41447_length_922_cov_17.133098_g15704_i1.p1","ko:_1","K00472",NA
"NODE_41451_length_922_cov_5.011779_g19543_i0.p2","ko:_1","K13347",NA
"NODE_41451_length_922_cov_5.011779_g19543_i0.p2","ko:_2","K13348",NA
"NODE_41452_length_922_cov_2.661955_g19544_i0.p1","ko:_1","K08908",NA
"NODE_4145_length_3244_cov_31.319458_g1682_i1.p1","ko:_1","K15436",NA
"NODE_41463_length_921_cov_53.125000_g19550_i0.p2","ko:_1","K00505",NA
"NODE_41463_length_921_cov_53.125000_g19550_i0.p2","ko:_2","K08001",NA
"NODE_41463_length_921_cov_53.125000_g19550_i0.p2","ko:_3","K12845",NA
"NODE_41464_length_921_cov_24.331368_g15305_i1.p1","ko:_1","K00228",NA
"NODE_41466_length_921_cov_22.461085_g18531_i1.p3","ko:_1","K16547",NA
"NODE_41469_length_921_cov_18.485849_g6354_i2.p1","ko:_1","K00784",NA
"NODE_41471_length_921_cov_13.772406_g19554_i0.p1","ko:_1","K00951",NA
"NODE_41472_length_921_cov_10.826651_g19555_i0.p1","ko:_1","K07394",NA
"NODE_41476_length_920_cov_1147.284534_g19559_i0.p2","ko:_1","K01802",NA
"NODE_41476_length_920_cov_1147.284534_g19559_i0.p2","ko:_2","K14554",NA
"NODE_41477_length_920_cov_270.066116_g19560_i0.p1","ko:_1","K03014",NA
"NODE_4147_length_3243_cov_45.461199_g1812_i0.p2","ko:_1","K09480",NA
"NODE_4147_length_3243_cov_45.461199_g1812_i0.p1","ko:_1","K09480",NA
"NODE_41482_length_920_cov_68.068477_g6601_i3.p2","ko:_1","K00924",NA
"NODE_41482_length_920_cov_68.068477_g6601_i3.p2","ko:_2","K05931",NA
