"orfs","pfam_iteration","pfam_id"
"NODE_39429_length_310_cov_2.206751_g31741_i0.p1","pfam_1","FAD_binding_6"
"NODE_39429_length_310_cov_2.206751_g31741_i0.p1","pfam_2","NAD_binding_1"
"NODE_3942_length_2666_cov_13.507135_g2603_i1.p1","pfam_1","AAA_16"
"NODE_39430_length_310_cov_2.185654_g31742_i0.p1","pfam_1","PALP"
"NODE_39432_length_310_cov_2.168776_g31744_i0.p2","pfam_1","MlaC"
"NODE_39433_length_310_cov_2.160338_g31745_i0.p2","pfam_1","Cytochrom_C"
"NODE_39433_length_310_cov_2.160338_g31745_i0.p2","pfam_2","Cytochrome_CBB3"
"NODE_39434_length_310_cov_2.160338_g31746_i0.p1","pfam_1","AMP-binding"
"NODE_39434_length_310_cov_2.160338_g31746_i0.p1","pfam_2","AMP-binding_C"
"NODE_39434_length_310_cov_2.160338_g31746_i0.p1","pfam_3","Acyl_transf_1"
"NODE_39434_length_310_cov_2.160338_g31746_i0.p1","pfam_4","Condensation"
"NODE_39434_length_310_cov_2.160338_g31746_i0.p1","pfam_5","KAsynt_C_assoc"
"NODE_39434_length_310_cov_2.160338_g31746_i0.p1","pfam_6","KR"
"NODE_39434_length_310_cov_2.160338_g31746_i0.p1","pfam_7","Ketoacyl-synt_C"
"NODE_39434_length_310_cov_2.160338_g31746_i0.p1","pfam_8","PP-binding"
"NODE_39434_length_310_cov_2.160338_g31746_i0.p1","pfam_9","PS-DH"
"NODE_39434_length_310_cov_2.160338_g31746_i0.p1","pfam_10","Thioesterase"
"NODE_39434_length_310_cov_2.160338_g31746_i0.p1","pfam_11","ketoacyl-synt"
"NODE_39435_length_310_cov_2.101266_g31747_i0.p1","pfam_1","DUF934"
"NODE_39435_length_310_cov_2.101266_g31747_i0.p1","pfam_2","PAPS_reduct"
"NODE_39436_length_310_cov_2.067511_g31748_i0.p1","pfam_1","Fer2_BFD"
"NODE_39436_length_310_cov_2.067511_g31748_i0.p1","pfam_2","Molybdop_Fe4S4"
"NODE_39436_length_310_cov_2.067511_g31748_i0.p1","pfam_3","Molybdopterin"
"NODE_39436_length_310_cov_2.067511_g31748_i0.p1","pfam_4","Molydop_binding"
"NODE_39438_length_310_cov_1.974684_g31750_i0.p2","pfam_1","M20_dimer"
"NODE_39438_length_310_cov_1.974684_g31750_i0.p2","pfam_2","Peptidase_M20"
"NODE_3943_length_2665_cov_13.133488_g2644_i0.p2","pfam_1","MgtE"
"NODE_3943_length_2665_cov_13.133488_g2644_i0.p1","pfam_1","Peptidase_S49"
"NODE_39442_length_310_cov_1.679325_g31754_i0.p1","pfam_1","AAA_25"
"NODE_39442_length_310_cov_1.679325_g31754_i0.p1","pfam_2","Toprim_2"
"NODE_39445_length_310_cov_1.645570_g31757_i0.p1","pfam_1","ADP_ribosyl_GH"
"NODE_39447_length_310_cov_1.578059_g31759_i0.p1","pfam_1","Esterase"
"NODE_39448_length_310_cov_1.569620_g31760_i0.p2","pfam_1","DNA_gyraseA_C"
"NODE_39448_length_310_cov_1.569620_g31760_i0.p2","pfam_2","DNA_topoisoIV"
"NODE_3944_length_2665_cov_13.078318_g2644_i1.p2","pfam_1","MgtE"
"NODE_3944_length_2665_cov_13.078318_g2644_i1.p1","pfam_1","Peptidase_S49"
"NODE_39451_length_310_cov_1.392405_g31763_i0.p2","pfam_1","Halogen_Hydrol"
"NODE_39456_length_310_cov_1.316456_g31768_i0.p1","pfam_1","Glyco_trans_1_4"
"NODE_39456_length_310_cov_1.316456_g31768_i0.p1","pfam_2","Glycos_transf_1"
"NODE_39460_length_310_cov_1.160338_g31772_i0.p1","pfam_1","XRN_N"
"NODE_39465_length_310_cov_0.987342_g31777_i0.p1","pfam_1","DUF285"
"NODE_39466_length_310_cov_0.987342_g31778_i0.p1","pfam_1","IMS"
"NODE_39466_length_310_cov_0.987342_g31778_i0.p1","pfam_2","IMS_C"
"NODE_39466_length_310_cov_0.987342_g31778_i0.p1","pfam_3","IMS_HHH"
"NODE_3946_length_2664_cov_31.750289_g2645_i0.p1","pfam_1","POLO_box"
"NODE_3946_length_2664_cov_31.750289_g2645_i0.p1","pfam_2","Pkinase"
"NODE_39473_length_309_cov_5.203390_g31785_i0.p2","pfam_1","DAHP_synth_2"
"NODE_39474_length_309_cov_5.156780_g31786_i0.p1","pfam_1","Spermine_synth"
"NODE_3947_length_2664_cov_21.204554_g2646_i0.p1","pfam_1","Na_H_Exchanger"
"NODE_39480_length_309_cov_3.453390_g31792_i0.p4","pfam_1","DFP"
"NODE_39480_length_309_cov_3.453390_g31792_i0.p4","pfam_2","Flavoprotein"
"NODE_39485_length_309_cov_3.067797_g31797_i0.p1","pfam_1","HA"
"NODE_3948_length_2663_cov_41.317761_g2647_i0.p1","pfam_1","EF-hand_1"
"NODE_3948_length_2663_cov_41.317761_g2647_i0.p1","pfam_2","EF-hand_5"
"NODE_3948_length_2663_cov_41.317761_g2647_i0.p1","pfam_3","Isochorismatase"
"NODE_3948_length_2663_cov_41.317761_g2647_i0.p2","pfam_1","Cys_Met_Meta_PP"
"NODE_39490_length_309_cov_2.847458_g31802_i0.p2","pfam_1","adh_short"
"NODE_39494_length_309_cov_2.711864_g31806_i0.p1","pfam_1","Cytochrome_CBB3"
"NODE_39494_length_309_cov_2.711864_g31806_i0.p1","pfam_2","PQQ"
"NODE_39494_length_309_cov_2.711864_g31806_i0.p1","pfam_3","PQQ_2"
"NODE_39497_length_309_cov_2.580508_g31809_i0.p1","pfam_1","Asparaginase_2"
"NODE_394_length_5220_cov_42.322907_g253_i1.p1","pfam_1","DNA_pol_phi"
"NODE_39502_length_309_cov_2.398305_g31814_i0.p1","pfam_1","3HCDH"
"NODE_39502_length_309_cov_2.398305_g31814_i0.p1","pfam_2","3HCDH_N"
"NODE_39502_length_309_cov_2.398305_g31814_i0.p1","pfam_3","ECH_1"
"NODE_39505_length_309_cov_2.279661_g31817_i0.p2","pfam_1","Mannosyl_trans2"
"NODE_39506_length_309_cov_2.233051_g31818_i0.p2","pfam_1","ACR_tran"
"NODE_39508_length_309_cov_2.084746_g31820_i0.p3","pfam_1","DUF4115"
"NODE_39508_length_309_cov_2.084746_g31820_i0.p3","pfam_2","HTH_25"
"NODE_39511_length_309_cov_1.983051_g31823_i0.p1","pfam_1","N6_N4_Mtase"
"NODE_39521_length_309_cov_1.661017_g31833_i0.p2","pfam_1","Sigma70_r2"
"NODE_39521_length_309_cov_1.661017_g31833_i0.p2","pfam_2","Sigma70_r4_2"
"NODE_39522_length_309_cov_1.652542_g31834_i0.p1","pfam_1","BPD_transp_1"
"NODE_39527_length_309_cov_1.580508_g31839_i0.p1","pfam_1","Hexapep"
"NODE_39527_length_309_cov_1.580508_g31839_i0.p1","pfam_2","Hexapep_2"
"NODE_39527_length_309_cov_1.580508_g31839_i0.p1","pfam_3","LpxD"
"NODE_39529_length_309_cov_1.576271_g31841_i0.p1","pfam_1","Glyco_transf_22"
"NODE_3952_length_2662_cov_8.657783_g2649_i0.p2","pfam_1","HATPase_c"
"NODE_3952_length_2662_cov_8.657783_g2649_i0.p2","pfam_2","HisKA"
"NODE_3952_length_2662_cov_8.657783_g2649_i0.p2","pfam_3","Hpt"
"NODE_3952_length_2662_cov_8.657783_g2649_i0.p2","pfam_4","PAS_3"
"NODE_3952_length_2662_cov_8.657783_g2649_i0.p2","pfam_5","PAS_7"
"NODE_3952_length_2662_cov_8.657783_g2649_i0.p2","pfam_6","PAS_9"
"NODE_3952_length_2662_cov_8.657783_g2649_i0.p2","pfam_7","Response_reg"
"NODE_3952_length_2662_cov_8.657783_g2649_i0.p1","pfam_1","Bac_transf"
"NODE_3952_length_2662_cov_8.657783_g2649_i0.p1","pfam_2","CoA_binding_3"
"NODE_3952_length_2662_cov_8.657783_g2649_i0.p1","pfam_3","Glyco_tran_WecB"
"NODE_39530_length_309_cov_1.572034_g31842_i0.p2","pfam_1","AA_kinase"
"NODE_39530_length_309_cov_1.572034_g31842_i0.p2","pfam_2","ACT_7"
"NODE_39532_length_309_cov_1.351695_g31844_i0.p2","pfam_1","Ppx-GppA"
"NODE_39533_length_309_cov_1.330508_g31845_i0.p1","pfam_1","Guanylate_cyc"
"NODE_39533_length_309_cov_1.330508_g31845_i0.p1","pfam_2","PDEase_I"
"NODE_39534_length_309_cov_1.330508_g31846_i0.p1","pfam_1","Glyco_transf_90"
"NODE_39537_length_309_cov_1.322034_g31849_i0.p2","pfam_1","AMP-binding"
"NODE_39537_length_309_cov_1.322034_g31849_i0.p2","pfam_2","AMP-binding_C"
"NODE_39537_length_309_cov_1.322034_g31849_i0.p2","pfam_3","Condensation"
"NODE_39537_length_309_cov_1.322034_g31849_i0.p2","pfam_4","PP-binding"
"NODE_39539_length_309_cov_1.237288_g31851_i0.p1","pfam_1","Biotin_carb_C"
"NODE_39539_length_309_cov_1.237288_g31851_i0.p1","pfam_2","Biotin_carb_N"
"NODE_39539_length_309_cov_1.237288_g31851_i0.p1","pfam_3","Biotin_lipoyl"
"NODE_39539_length_309_cov_1.237288_g31851_i0.p1","pfam_4","CPSase_L_D2"
"NODE_39539_length_309_cov_1.237288_g31851_i0.p1","pfam_5","HMGL-like"
"NODE_39539_length_309_cov_1.237288_g31851_i0.p1","pfam_6","PYC_OADA"
"NODE_39545_length_309_cov_1.004237_g31857_i0.p1","pfam_1","bPH_2"
"NODE_39547_length_309_cov_0.991525_g31859_i0.p2","pfam_1","Thiolase_C"
"NODE_39547_length_309_cov_0.991525_g31859_i0.p2","pfam_2","Thiolase_N"
"NODE_39549_length_309_cov_0.991525_g31861_i0.p1","pfam_1","Bestrophin"
"NODE_39551_length_309_cov_0.957627_g31863_i0.p1","pfam_1","PilM_2"
"NODE_39552_length_309_cov_0.957627_g31864_i0.p1","pfam_1","MarR"
"NODE_39555_length_309_cov_0.868644_g31867_i0.p1","pfam_1","KH_1"
"NODE_39555_length_309_cov_0.868644_g31867_i0.p1","pfam_2","PNPase"
"NODE_39555_length_309_cov_0.868644_g31867_i0.p1","pfam_3","RNase_PH"
"NODE_39555_length_309_cov_0.868644_g31867_i0.p1","pfam_4","RNase_PH_C"
"NODE_39555_length_309_cov_0.868644_g31867_i0.p1","pfam_5","S1"
"NODE_3955_length_2661_cov_8.959815_g2599_i1.p1","pfam_1","DAGK_cat"
"NODE_39563_length_308_cov_3.672340_g31875_i0.p1","pfam_1","Ank_2"
"NODE_39563_length_308_cov_3.672340_g31875_i0.p1","pfam_2","Ank_4"
"NODE_39563_length_308_cov_3.672340_g31875_i0.p1","pfam_3","Ank_5"
"NODE_39563_length_308_cov_3.672340_g31875_i0.p1","pfam_4","Asparaginase"
"NODE_39566_length_308_cov_3.285106_g31878_i0.p2","pfam_1","HTH_5"
"NODE_39566_length_308_cov_3.285106_g31878_i0.p2","pfam_2","MarR_2"
"NODE_39572_length_308_cov_2.480851_g31884_i0.p1","pfam_1","RuvC"
"NODE_39575_length_308_cov_2.374468_g31887_i0.p1","pfam_1","Ank_2"
"NODE_39575_length_308_cov_2.374468_g31887_i0.p1","pfam_2","Ank_3"
"NODE_39575_length_308_cov_2.374468_g31887_i0.p1","pfam_3","Ank_4"
"NODE_39577_length_308_cov_2.323404_g31889_i0.p1","pfam_1","AstA"
"NODE_39578_length_308_cov_2.293617_g31890_i0.p1","pfam_1","AAA"
"NODE_39578_length_308_cov_2.293617_g31890_i0.p1","pfam_2","AAA_5"
"NODE_39579_length_308_cov_2.289362_g31891_i0.p1","pfam_1","2-oxoacid_dh"
"NODE_39579_length_308_cov_2.289362_g31891_i0.p1","pfam_2","Biotin_lipoyl"
"NODE_39579_length_308_cov_2.289362_g31891_i0.p1","pfam_3","E3_binding"
"NODE_3957_length_2660_cov_65.917665_g2340_i1.p1","pfam_1","FAD_binding_8"
"NODE_3957_length_2660_cov_65.917665_g2340_i1.p1","pfam_2","Ferric_reduct"
"NODE_3957_length_2660_cov_65.917665_g2340_i1.p1","pfam_3","NADPH_Ox"
"NODE_3957_length_2660_cov_65.917665_g2340_i1.p1","pfam_4","NAD_binding_6"
"NODE_39582_length_308_cov_2.182979_g31894_i0.p1","pfam_1","SET"
"NODE_39583_length_308_cov_2.131915_g31895_i0.p1","pfam_1","PCRF"
"NODE_39583_length_308_cov_2.131915_g31895_i0.p1","pfam_2","RF-1"
"NODE_39592_length_308_cov_1.846809_g31904_i0.p1","pfam_1","HAD_2"
"NODE_39595_length_308_cov_1.765957_g31907_i0.p1","pfam_1","HTH_8"
"NODE_39595_length_308_cov_1.765957_g31907_i0.p1","pfam_2","PAS"
"NODE_39595_length_308_cov_1.765957_g31907_i0.p1","pfam_3","PAS_4"
"NODE_39595_length_308_cov_1.765957_g31907_i0.p1","pfam_4","Sigma54_activat"
"NODE_39597_length_308_cov_1.693617_g31909_i0.p2","pfam_1","Complex1_49kDa"
"NODE_3959_length_2660_cov_17.245458_g1591_i2.p1","pfam_1","HMG_box"
"NODE_39602_length_308_cov_1.659574_g31914_i0.p2","pfam_1","Fer2_BFD"
"NODE_39602_length_308_cov_1.659574_g31914_i0.p2","pfam_2","Molybdop_Fe4S4"
"NODE_39602_length_308_cov_1.659574_g31914_i0.p2","pfam_3","Molybdopterin"
"NODE_39602_length_308_cov_1.659574_g31914_i0.p2","pfam_4","Molydop_binding"
"NODE_39605_length_308_cov_1.659574_g31917_i0.p1","pfam_1","Glyco_hydro_81"
"NODE_39606_length_308_cov_1.655319_g31918_i0.p1","pfam_1","AAA"
"NODE_39606_length_308_cov_1.655319_g31918_i0.p1","pfam_2","AAA_2"
"NODE_39606_length_308_cov_1.655319_g31918_i0.p1","pfam_3","ClpB_D2-small"
"NODE_39606_length_308_cov_1.655319_g31918_i0.p1","pfam_4","Clp_N"
"NODE_3960_length_2660_cov_15.033630_g1591_i3.p1","pfam_1","HMG_box"
"NODE_39613_length_308_cov_1.446809_g31925_i0.p2","pfam_1","Carb_kinase"
"NODE_39613_length_308_cov_1.446809_g31925_i0.p2","pfam_2","YjeF_N"
"NODE_39615_length_308_cov_1.370213_g31927_i0.p1","pfam_1","p450"
"NODE_39616_length_308_cov_1.361702_g31928_i0.p2","pfam_1","DNA_pol3_beta"
"NODE_39616_length_308_cov_1.361702_g31928_i0.p2","pfam_2","DNA_pol3_beta_2"
"NODE_39616_length_308_cov_1.361702_g31928_i0.p2","pfam_3","DNA_pol3_beta_3"
"NODE_39617_length_308_cov_1.327660_g31929_i0.p1","pfam_1","HMGL-like"
"NODE_39617_length_308_cov_1.327660_g31929_i0.p1","pfam_2","LeuA_dimer"
"NODE_39627_length_308_cov_0.995745_g31939_i0.p1","pfam_1","zf-RING_UBOX"
"NODE_3962_length_2659_cov_257.289637_g1307_i1.p2","pfam_1","Chalcone_3"
"NODE_39638_length_307_cov_5.401709_g31950_i0.p1","pfam_1","Ank_2"
"NODE_39638_length_307_cov_5.401709_g31950_i0.p1","pfam_2","Ank_4"
"NODE_39639_length_307_cov_4.000000_g31951_i0.p1","pfam_1","Pkinase"
"NODE_3963_length_2659_cov_218.580820_g2479_i1.p1","pfam_1","EF-hand_5"
"NODE_3963_length_2659_cov_218.580820_g2479_i1.p1","pfam_2","Pkinase"
"NODE_39644_length_307_cov_3.333333_g31956_i0.p1","pfam_1","AraC_N"
"NODE_39644_length_307_cov_3.333333_g31956_i0.p1","pfam_2","HTH_18"
"NODE_39656_length_307_cov_2.679487_g31968_i0.p1","pfam_1","Cytochrome_CBB3"
"NODE_39659_length_307_cov_2.598291_g31971_i0.p1","pfam_1","DUF1127"
"NODE_39661_length_307_cov_2.538462_g31973_i0.p2","pfam_1","Ribosomal_L3"
"NODE_39663_length_307_cov_2.500000_g31975_i0.p1","pfam_1","zinc_ribbon_4"
"NODE_39664_length_307_cov_2.478632_g31976_i0.p1","pfam_1","NeuB"
"NODE_39664_length_307_cov_2.478632_g31976_i0.p1","pfam_2","SAF"
"NODE_39665_length_307_cov_2.461538_g31977_i0.p1","pfam_1","tRNA-synt_1e"
"NODE_39674_length_307_cov_2.051282_g31986_i0.p1","pfam_1","GIDA"
"NODE_39674_length_307_cov_2.051282_g31986_i0.p1","pfam_2","GIDA_assoc"
"NODE_39675_length_307_cov_2.017094_g31987_i0.p2","pfam_1","ELFV_dehydrog"
"NODE_39675_length_307_cov_2.017094_g31987_i0.p2","pfam_2","ELFV_dehydrog_N"
"NODE_39680_length_307_cov_1.867521_g31992_i0.p1","pfam_1","HTH_Crp_2"
"NODE_39680_length_307_cov_1.867521_g31992_i0.p1","pfam_2","cNMP_binding"
"NODE_39683_length_307_cov_1.807692_g31995_i0.p1","pfam_1","AAA_16"
"NODE_39683_length_307_cov_1.807692_g31995_i0.p1","pfam_2","GAF"
"NODE_39683_length_307_cov_1.807692_g31995_i0.p1","pfam_3","GAF_2"
"NODE_39683_length_307_cov_1.807692_g31995_i0.p1","pfam_4","HATPase_c"
"NODE_39683_length_307_cov_1.807692_g31995_i0.p1","pfam_5","HisKA"
"NODE_39683_length_307_cov_1.807692_g31995_i0.p1","pfam_6","PAS_4"
"NODE_39683_length_307_cov_1.807692_g31995_i0.p1","pfam_7","PAS_9"
"NODE_39683_length_307_cov_1.807692_g31995_i0.p1","pfam_8","Pkinase"
"NODE_39683_length_307_cov_1.807692_g31995_i0.p1","pfam_9","Response_reg"
"NODE_3968_length_2658_cov_21.375242_g2658_i0.p1","pfam_1","WD40"
"NODE_39690_length_307_cov_1.675214_g32002_i0.p1","pfam_1","Xpo1"
"NODE_39695_length_307_cov_1.581197_g32007_i0.p1","pfam_1","LRR_6"
"NODE_39696_length_307_cov_1.564103_g32008_i0.p2","pfam_1","Memo"
"NODE_39698_length_307_cov_1.487179_g32010_i0.p2","pfam_1","PCB_OB"
"NODE_39698_length_307_cov_1.487179_g32010_i0.p2","pfam_2","Transgly"
"NODE_39698_length_307_cov_1.487179_g32010_i0.p2","pfam_3","Transpeptidase"
"NODE_3969_length_2658_cov_16.125338_g2136_i1.p1","pfam_1","F_bP_aldolase"
"NODE_396_length_5217_cov_58.830871_g269_i0.p1","pfam_1","AAA_16"
"NODE_396_length_5217_cov_58.830871_g269_i0.p1","pfam_2","GAF"
"NODE_396_length_5217_cov_58.830871_g269_i0.p1","pfam_3","HATPase_c"
"NODE_396_length_5217_cov_58.830871_g269_i0.p1","pfam_4","HisKA"
"NODE_396_length_5217_cov_58.830871_g269_i0.p1","pfam_5","Pkinase"
"NODE_396_length_5217_cov_58.830871_g269_i0.p1","pfam_6","Response_reg"
"NODE_39701_length_307_cov_1.329060_g32013_i0.p1","pfam_1","Trp_syntA"
"NODE_39703_length_307_cov_1.264957_g32015_i0.p2","pfam_1","AAA_2"
"NODE_39703_length_307_cov_1.264957_g32015_i0.p2","pfam_2","ClpB_D2-small"
"NODE_39715_length_307_cov_1.000000_g32027_i0.p1","pfam_1","Plug"
"NODE_39715_length_307_cov_1.000000_g32027_i0.p1","pfam_2","TonB_dep_Rec"
"NODE_39716_length_307_cov_1.000000_g32028_i0.p2","pfam_1","MFS_1"
"NODE_39719_length_307_cov_1.000000_g32031_i0.p1","pfam_1","EamA"
"NODE_3971_length_2658_cov_10.071180_g2660_i0.p1","pfam_1","Ank"
"NODE_3971_length_2658_cov_10.071180_g2660_i0.p1","pfam_2","Ank_2"
"NODE_3971_length_2658_cov_10.071180_g2660_i0.p1","pfam_3","Ank_4"
"NODE_3971_length_2658_cov_10.071180_g2660_i0.p1","pfam_4","Ank_5"
"NODE_3971_length_2658_cov_10.071180_g2660_i0.p1","pfam_5","Pkinase"
"NODE_3971_length_2658_cov_10.071180_g2660_i0.p1","pfam_6","Ribonuc_2-5A"
"NODE_39721_length_307_cov_0.965812_g32033_i0.p1","pfam_1","Ank"
"NODE_39721_length_307_cov_0.965812_g32033_i0.p1","pfam_2","Ank_2"
"NODE_39721_length_307_cov_0.965812_g32033_i0.p1","pfam_3","Ank_4"
"NODE_3972_length_2658_cov_6.687814_g2661_i0.p2","pfam_1","zf-MYND"
"NODE_39736_length_306_cov_4.085837_g32048_i0.p1","pfam_1","Mito_carr"
"NODE_39737_length_306_cov_4.047210_g32049_i0.p1","pfam_1","Lipase_3"
"NODE_39739_length_306_cov_3.858369_g32051_i0.p1","pfam_1","Pep_deformylase"
"NODE_3973_length_2656_cov_88.798684_g2491_i1.p1","pfam_1","Rhodanese"
"NODE_3973_length_2656_cov_88.798684_g2491_i1.p1","pfam_2","Rhodanese_C"
"NODE_39740_length_306_cov_3.845494_g32052_i0.p1","pfam_1","Cys_Met_Meta_PP"
"NODE_39744_length_306_cov_3.360515_g32056_i0.p1","pfam_1","Pkinase"
"NODE_39747_length_306_cov_3.218884_g32059_i0.p1","pfam_1","HATPase_c"
"NODE_39747_length_306_cov_3.218884_g32059_i0.p1","pfam_2","HisKA"
"NODE_39747_length_306_cov_3.218884_g32059_i0.p1","pfam_3","Hpt"
"NODE_39747_length_306_cov_3.218884_g32059_i0.p1","pfam_4","LuxQ-periplasm"
"NODE_39747_length_306_cov_3.218884_g32059_i0.p1","pfam_5","Response_reg"
"NODE_39747_length_306_cov_3.218884_g32059_i0.p1","pfam_6","dCache_1"
"NODE_39754_length_306_cov_2.759657_g32066_i0.p1","pfam_1","Methyltransf_33"
"NODE_3975_length_2656_cov_30.421216_g2663_i0.p1","pfam_1","DUF285"
"NODE_39760_length_306_cov_2.412017_g32072_i0.p2","pfam_1","Acyl-CoA_dh_1"
"NODE_39760_length_306_cov_2.412017_g32072_i0.p2","pfam_2","Acyl-CoA_dh_M"
"NODE_39760_length_306_cov_2.412017_g32072_i0.p2","pfam_3","Acyl-CoA_dh_N"
"NODE_39762_length_306_cov_2.369099_g32074_i0.p2","pfam_1","Prenyltrans"
"NODE_39763_length_306_cov_2.360515_g32075_i0.p1","pfam_1","Transket_pyr"
"NODE_39763_length_306_cov_2.360515_g32075_i0.p1","pfam_2","Transketolase_C"
"NODE_3976_length_2656_cov_22.641889_g2664_i0.p1","pfam_1","Solute_trans_a"
"NODE_39775_length_306_cov_2.017167_g32087_i0.p1","pfam_1","Big_3"
"NODE_39775_length_306_cov_2.017167_g32087_i0.p1","pfam_2","LRR_5"
"NODE_39779_length_306_cov_1.733906_g32091_i0.p1","pfam_1","Polysacc_deac_2"
"NODE_3977_length_2655_cov_22.192486_g2665_i0.p1","pfam_1","Peptidase_C2"
"NODE_3977_length_2655_cov_22.192486_g2665_i0.p1","pfam_2","VHL"
"NODE_39780_length_306_cov_1.725322_g32092_i0.p1","pfam_1","WD40"
"NODE_39781_length_306_cov_1.690987_g32093_i0.p1","pfam_1","Mur_ligase_M"
"NODE_39785_length_306_cov_1.665236_g32097_i0.p1","pfam_1","DUF2431"
"NODE_39785_length_306_cov_1.665236_g32097_i0.p1","pfam_2","zf-C3HC4_3"
"NODE_39789_length_306_cov_1.515021_g32101_i0.p1","pfam_1","Prok-RING_4"
"NODE_39789_length_306_cov_1.515021_g32101_i0.p1","pfam_2","zf-C3HC4"
"NODE_39789_length_306_cov_1.515021_g32101_i0.p1","pfam_3","zf-C3HC4_2"
"NODE_39789_length_306_cov_1.515021_g32101_i0.p1","pfam_4","zf-C3HC4_3"
"NODE_39794_length_306_cov_1.339056_g32106_i0.p1","pfam_1","HMGL-like"
"NODE_39795_length_306_cov_1.339056_g32107_i0.p1","pfam_1","KH_1"
"NODE_39795_length_306_cov_1.339056_g32107_i0.p1","pfam_2","PNPase"
"NODE_39795_length_306_cov_1.339056_g32107_i0.p1","pfam_3","RNase_PH"
"NODE_39795_length_306_cov_1.339056_g32107_i0.p1","pfam_4","RNase_PH_C"
"NODE_39795_length_306_cov_1.339056_g32107_i0.p1","pfam_5","S1"
"NODE_39796_length_306_cov_1.339056_g32108_i0.p1","pfam_1","CTP_transf_3"
"NODE_3979_length_2654_cov_5.393258_g2667_i0.p3","pfam_1","DUF444"
"NODE_3979_length_2654_cov_5.393258_g2667_i0.p2","pfam_1","AAA_PrkA"
"NODE_3979_length_2654_cov_5.393258_g2667_i0.p2","pfam_2","PrkA"
"NODE_3979_length_2654_cov_5.393258_g2667_i0.p4","pfam_1","AAA_PrkA"
"NODE_3979_length_2654_cov_5.393258_g2667_i0.p4","pfam_2","PrkA"
"NODE_397_length_5210_cov_18.541756_g244_i1.p2","pfam_1","HSF_DNA-bind"
"NODE_397_length_5210_cov_18.541756_g244_i1.p1","pfam_1","DEAD_2"
"NODE_397_length_5210_cov_18.541756_g244_i1.p1","pfam_2","Helicase_C_2"
"NODE_39809_length_306_cov_1.098712_g32121_i0.p1","pfam_1","Ank_2"
"NODE_39809_length_306_cov_1.098712_g32121_i0.p1","pfam_2","Ank_3"
"NODE_39809_length_306_cov_1.098712_g32121_i0.p1","pfam_3","Ank_4"
"NODE_39809_length_306_cov_1.098712_g32121_i0.p1","pfam_4","Ank_5"
"NODE_39813_length_306_cov_1.000000_g32125_i0.p1","pfam_1","DUF3524"
"NODE_39813_length_306_cov_1.000000_g32125_i0.p1","pfam_2","Glyco_trans_1_4"
"NODE_39813_length_306_cov_1.000000_g32125_i0.p1","pfam_3","Glycos_transf_1"
"NODE_39814_length_306_cov_0.905579_g32126_i0.p1","pfam_1","GDPD"
"NODE_39817_length_305_cov_8.715517_g32129_i0.p1","pfam_1","Helicase_C"
"NODE_39817_length_305_cov_8.715517_g32129_i0.p1","pfam_2","SNF2_N"
"NODE_3981_length_2653_cov_45.762791_g2668_i0.p1","pfam_1","HATPase_c"
"NODE_3981_length_2653_cov_45.762791_g2668_i0.p1","pfam_2","HSP90"
"NODE_39821_length_305_cov_5.780172_g32133_i0.p3","pfam_1","GMC_oxred_C"
"NODE_39821_length_305_cov_5.780172_g32133_i0.p3","pfam_2","GMC_oxred_N"
"NODE_39821_length_305_cov_5.780172_g32133_i0.p3","pfam_3","NAD_binding_8"
"NODE_39824_length_305_cov_4.965517_g32136_i0.p2","pfam_1","AIRS"
"NODE_39824_length_305_cov_4.965517_g32136_i0.p2","pfam_2","AIRS_C"
"NODE_39827_length_305_cov_4.594828_g32139_i0.p1","pfam_1","RNA_pol_Rpb1_1"
"NODE_39827_length_305_cov_4.594828_g32139_i0.p1","pfam_2","RNA_pol_Rpb1_2"
"NODE_39827_length_305_cov_4.594828_g32139_i0.p1","pfam_3","RNA_pol_Rpb1_3"
"NODE_39827_length_305_cov_4.594828_g32139_i0.p1","pfam_4","RNA_pol_Rpb1_4"
"NODE_39827_length_305_cov_4.594828_g32139_i0.p1","pfam_5","RNA_pol_Rpb1_5"
"NODE_39827_length_305_cov_4.594828_g32139_i0.p1","pfam_6","RNA_pol_Rpb1_6"
"NODE_39827_length_305_cov_4.594828_g32139_i0.p1","pfam_7","RNA_pol_Rpb1_7"
"NODE_39827_length_305_cov_4.594828_g32139_i0.p1","pfam_8","RNA_pol_Rpb1_R"
"NODE_39829_length_305_cov_4.189655_g32141_i0.p1","pfam_1","FHIPEP"
"NODE_39831_length_305_cov_3.448276_g32143_i0.p1","pfam_1","7tm_3"
"NODE_39831_length_305_cov_3.448276_g32143_i0.p1","pfam_2","Peripla_BP_4"
"NODE_39840_length_305_cov_2.681034_g32152_i0.p3","pfam_1","MFS_1"
"NODE_39840_length_305_cov_2.681034_g32152_i0.p3","pfam_2","SPX"
"NODE_39844_length_305_cov_2.560345_g32156_i0.p1","pfam_1","Biotin_lipoyl_2"
"NODE_39844_length_305_cov_2.560345_g32156_i0.p1","pfam_2","HlyD_3"
"NODE_39844_length_305_cov_2.560345_g32156_i0.p1","pfam_3","HlyD_D23"
"NODE_3984_length_2653_cov_18.787597_g2671_i0.p1","pfam_1","CRAL_TRIO"
"NODE_3984_length_2653_cov_18.787597_g2671_i0.p1","pfam_2","CRAL_TRIO_N"
"NODE_3984_length_2653_cov_18.787597_g2671_i0.p2","pfam_1","PAP_fibrillin"
